No,City,Location,Sample category,Sample code,Collection year,Aphid taxa,Wasp taxa,Plant species,Hamiltonella strain,Sequencing method,Sequencing date,Data source
174,London,Peckham Rye Park,Parasitoid,9,16/07/2021,Macrosiphum euphorbiae,Ephedrus californicus,Alchemilla sp.,NA,Sanger,08/06/2022,This study
175,London,Peckham Rye Park,Parasitoid,10,16/07/2021,Macrosiphum euphorbiae,Ephedrus californicus,Alchemilla sp.,NA,Sanger,08/06/2022,This study
176,London,Peckham Rye Park,Parasitoid,25,16/07/2021,Macrosiphum euphorbiae,Praon sp. 37,Geum urbanum,NA,Sanger,08/06/2022,This study
177,London,"Queen Mary Campus, Mile end",Parasitoid,261,16/07/2021,Macrosiphum euphorbiae,Praon sp. 37,Euphorbia characias,NA,Sanger,08/06/2022,This study
178,London,"Queen Mary Campus, Mile end",Parasitoid,283,16/07/2021,Macrosiphum euphorbiae,Praon sp. 37,Euphorbia characias,NA,Sanger,08/06/2022,This study
179,London,"Queen Mary Campus, Mile end",Parasitoid,19,16/07/2021,Macrosiphum euphorbiae,Praon sp. 37,Euphorbia characias,NA,Sanger,08/06/2022,This study
180,London,"Queen Mary Campus, Mile end",Parasitoid,296,16/07/2021,Macrosiphum euphorbiae,Praon sp. 37,Euphorbia characias,NA,Sanger,08/06/2022,This study
181,London,"Queen Mary Campus, Mile end",Parasitoid,11,16/07/2021,Macrosiphum euphorbiae,Praon volucre clade1,Buddleja sp.,NA,Sanger,08/06/2022,This study
182,London,"Queen Mary Campus, Mile end",Parasitoid,294,16/07/2021,Macrosiphum euphorbiae,Praon volucre clade1,Euphorbia characias,NA,Sanger,08/06/2022,This study
183,London,"Queen Mary Campus, Mile end",Parasitoid,284,16/07/2021,Macrosiphum euphorbiae,Praon volucre clade2,Euphorbia characias,NA,Sanger,08/06/2022,This study
184,London,"Queen Mary Campus, Mile end",Mummy,QM35,27/05/2021,Macrosiphum hellebori,Praon volucre clade1,Euphorbia characias,NA,Illumina,2021,This study
185,London,"Queen Mary Campus, Mile end",Mummy,QM36,27/05/2021,Macrosiphum hellebori,Praon volucre clade1,Euphorbia characias,NA,Illumina,2021,This study
186,London,"Mile End Park, North",Mummy,MEP4,27/05/2021,Macrosiphum euphorbiae,Monoctonus leclanti,Gallium aparine,NA,Illumina,2021,This study
187,London,Victoria Park,Mummy,Canel37,27/05/2021,Macrosiphum euphorbiae,Praon sp. 37,Gallium aparine,NA,Illumina,2021,This study
188,London,"Mile End Park, North",Mummy,CW51,27/05/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade2,Gallium aparine,NA,Illumina,2021,This study
189,London,"Mile End Park, North",Mummy,CW52,27/05/2021,Macrosiphum euphorbiae,Aphidius ervi,Gallium aparine,NA,Illumina,2021,This study
190,London,"Mile End Park, North",Mummy,CW53,27/05/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade3,Gallium aparine,NA,Illumina,2021,This study
191,London,"Mile End Park, North",Mummy,CW55,27/05/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade2,Gallium aparine,NA,Illumina,2021,This study
192,London,"Mile End Park, North",Mummy,CW56,27/05/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade2,Gallium aparine,NA,Illumina,2021,This study
193,London,"Mile End Park, North",Mummy,CW60,27/05/2021,Macrosiphum euphorbiae,Aphidius ervi,Gallium aparine,NA,Illumina,2021,This study
194,London,Russia Duck Woodland,Mummy,RDW76,27/05/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Gallium aparine,NA,Illumina,2021,This study
195,London,Bushwood,Mummy,BW43,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
196,London,Bushwood,Mummy,BW44,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
197,London,Bushwood,Mummy,BW45,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
198,London,Bushwood,Mummy,BW46,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
199,London,Bushwood,Mummy,BW47,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
200,London,Bushwood,Mummy,BW48,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
201,London,Bushwood,Mummy,BW49,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
202,London,Bushwood,Mummy,BW50,01/06/2021,Macrosiphum rosae,Ephedrus lacertosus clade1,Rosa sp.,NA,Illumina,2021,This study
203,London,Bushwood,Mummy,BW51,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
204,London,Bushwood,Mummy,BW52,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
205,London,Bushwood,Mummy,BW53,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
206,London,Bushwood,Mummy,BW55,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
207,London,Bushwood,Mummy,BW56,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
208,London,Bushwood,Mummy,BW57,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
209,London,Bushwood,Mummy,BW58,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
210,London,Bushwood,Mummy,BW59,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
211,London,Bushwood,Mummy,BW60,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
212,London,Victoria Park,Mummy,CnV11,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
213,London,Victoria Park,Mummy,CnV12,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
214,London,Victoria Park,Mummy,CnV13,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
215,London,Victoria Park,Mummy,CnV14,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
216,London,Victoria Park,Mummy,CnV16,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
217,London,Victoria Park,Mummy,CnV17,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
218,London,Victoria Park,Mummy,CnV20,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
219,London,Victoria Park,Mummy,CnV21,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
220,London,Victoria Park,Mummy,CnV22,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
221,London,Victoria Park,Mummy,CnV23,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
222,London,Victoria Park,Mummy,CnV24,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
223,London,Victoria Park,Mummy,CnV25,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
224,London,Victoria Park,Mummy,CnV26,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
225,London,Victoria Park,Mummy,CnV5,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
226,London,Victoria Park,Mummy,CnV7,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
227,London,Victoria Park,Mummy,CnV8,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
228,London,"Mile End Park, North",Mummy,EP27,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
229,London,"Mile End Park, North",Mummy,EP28,01/06/2021,Macrosiphum rosae,Ephedrus californicus,Rosa sp.,NA,Illumina,2021,This study
230,London,"Mile End Park, North",Mummy,EP29,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
231,London,"Mile End Park, North",Mummy,EP30,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
232,London,"Mile End Park, North",Mummy,EP31,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
233,London,"Mile End Park, North",Mummy,EP32,01/06/2021,Macrosiphum rosae,Ephedrus californicus,Rosa sp.,NA,Illumina,2021,This study
234,London,"Mile End Park, North",Mummy,EP33,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
235,London,"Mile End Park, North",Mummy,EP34,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
236,London,"Queen Mary Campus, Mile end",Mummy,FB63,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
237,London,"Queen Mary Campus, Mile end",Mummy,FB65,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
238,London,"Queen Mary Campus, Mile end",Mummy,FB66,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
239,London,"Queen Mary Campus, Mile end",Mummy,FB67,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
240,London,"Queen Mary Campus, Mile end",Mummy,FB69,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
241,London,Parkland Walk,Mummy,PW75,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
242,London,Victoria Park,Mummy,VP2,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
243,London,Victoria Park,Mummy,VP3,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
244,London,Wennington Park,Mummy,WP38,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
245,London,Wennington Park,Mummy,WP39,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
246,London,Wennington Park,Mummy,WP40,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
247,London,Wennington Park,Mummy,WP41,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
248,London,Wennington Park,Mummy,WP42,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
249,London,Wennington Park,Mummy,WP43,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
250,London,Wennington Park,Mummy,WP44,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
251,London,Wennington Park,Mummy,WP45,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
252,London,Wennington Park,Mummy,WP47,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
253,London,Hampstead Heath ,Mummy,HH1,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
254,London,Hampstead Heath ,Mummy,HH11,01/06/2021,Macrosiphum rosae,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
255,London,Hampstead Heath ,Mummy,HH12,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade3,Geum urbanum,NA,Illumina,2021,This study
256,London,Hampstead Heath ,Mummy,HH13,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
257,London,Hampstead Heath ,Mummy,HH14,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade3,Geum urbanum,NA,Illumina,2021,This study
258,London,Hampstead Heath ,Mummy,HH16,01/06/2021,Macrosiphum gei,Ephedrus lacertosus clade1,Geum urbanum,NA,Illumina,2021,This study
259,London,Hampstead Heath ,Mummy,HH2,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
260,London,Hampstead Heath ,Mummy,HH20,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
261,London,Hampstead Heath ,Mummy,HH22,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
262,London,Hampstead Heath ,Mummy,HH24,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
263,London,Hampstead Heath ,Mummy,HH25,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
264,London,Hampstead Heath ,Mummy,HH26,01/06/2021,Macrosiphum gei,Ephedrus lacertosus clade1,Geum urbanum,NA,Illumina,2021,This study
265,London,Hampstead Heath ,Mummy,HH27,01/06/2021,Macrosiphum gei,Ephedrus lacertosus clade1,Geum urbanum,NA,Illumina,2021,This study
266,London,Hampstead Heath ,Mummy,HH28,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
267,London,Hampstead Heath ,Mummy,HH29,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
268,London,Hampstead Heath ,Mummy,HH3,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
269,London,Hampstead Heath ,Mummy,HH32,01/06/2021,Macrosiphum gei,Ephedrus lacertosus clade1,Geum urbanum,NA,Illumina,2021,This study
270,London,Hampstead Heath ,Mummy,HH33,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
271,London,Hampstead Heath ,Mummy,HH34,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
272,London,Hampstead Heath ,Mummy,HH37,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
273,London,Hampstead Heath ,Mummy,HH38,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
274,London,Hampstead Heath ,Mummy,HH39,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
275,London,Hampstead Heath ,Mummy,HH4,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
276,London,Hampstead Heath ,Mummy,HH6,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
277,London,Hampstead Heath ,Mummy,HH8,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
278,London,Parkland Walk,Mummy,PW1,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
279,London,Parkland Walk,Mummy,PW2,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
280,London,Parkland Walk,Mummy,PW3,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
281,London,Parkland Walk,Mummy,PW50,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
282,London,Parkland Walk,Mummy,PW53,01/06/2021,Macrosiphum gei,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
283,London,Parkland Walk,Mummy,PW54,01/06/2021,Macrosiphum euphorbiae,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
284,London,Parkland Walk,Mummy,PW55,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
285,London,Parkland Walk,Mummy,PW56,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
286,London,Parkland Walk,Mummy,PW57,01/06/2021,Macrosiphum rosae,Aphidius rhopalosiphi clade3,Geum urbanum,NA,Illumina,2021,This study
287,London,Parkland Walk,Mummy,PW58,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
288,London,Parkland Walk,Mummy,PW59,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
289,London,Parkland Walk,Mummy,PW6,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
290,London,Parkland Walk,Mummy,PW61,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
291,London,Parkland Walk,Mummy,PW64,01/06/2021,Macrosiphum euphorbiae,Aphidius matricariae,Geum urbanum,NA,Illumina,2021,This study
292,London,Parkland Walk,Mummy,PW66,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
293,London,Parkland Walk,Mummy,PW70,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
294,London,Parkland Walk,Mummy,PW72,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
295,London,Parkland Walk,Mummy,PW73,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
296,London,Parkland Walk,Mummy,PW74,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
297,London,Parkland Walk,Mummy,PW76,01/06/2021,Macrosiphum gei,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
298,London,Parkland Walk,Mummy,PW77,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
299,London,Parkland Walk,Mummy,PW78,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
300,London,Parkland Walk,Mummy,PW79,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
301,London,Parkland Walk,Mummy,PW80,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
302,London,Parkland Walk,Mummy,PW83,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
303,London,Parkland Walk,Mummy,PW84,01/06/2021,Macrosiphum euphorbiae,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
304,London,Parkland Walk,Mummy,PW86,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
305,London,Parkland Walk,Mummy,PW87,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
306,London,Parkland Walk,Mummy,PW90,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
307,London,Parkland Walk,Mummy,PW91,01/06/2021,Macrosiphum euphorbiae,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
308,London,Parkland Walk,Mummy,PW92,01/06/2021,Macrosiphum gei,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
309,London,Parkland Walk,Mummy,PW93,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
310,London,Parkland Walk,Mummy,PW94,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
311,London,Parkland Walk,Mummy,PW95,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
312,London,Hampstead Heath ,Mummy,HH44,01/06/2021,Macrosiphum rosae,Ephedrus lacertosus clade1,Rosa sp.,NA,Illumina,2021,This study
313,London,Hampstead Heath ,Mummy,HH45,01/06/2021,Macrosiphum rosae,Aphidius ervi,Rosa sp.,NA,Illumina,2021,This study
314,London,Hampstead Heath ,Mummy,HH46,01/06/2021,Macrosiphum rosae,Ephedrus lacertosus clade1,Rosa sp.,NA,Illumina,2021,This study
315,London,Hampstead Heath ,Mummy,HH47,01/06/2021,Macrosiphum rosae,Ephedrus lacertosus clade1,Rosa sp.,NA,Illumina,2021,This study
316,London,Hampstead Heath ,Mummy,HH48,01/06/2021,Macrosiphum rosae,Ephedrus lacertosus clade1,Rosa sp.,NA,Illumina,2021,This study
317,London,Parkland Walk,Mummy,PW35,01/06/2021,Macrosiphum euphorbiae,Praon sp. 37,Gallium aparine,NA,Illumina,2021,This study
318,London,Parkland Walk,Mummy,PW37,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Gallium aparine,NA,Illumina,2021,This study
319,London,Parkland Walk,Mummy,PW38,01/06/2021,Macrosiphum euphorbiae,Aphidius ervi,Gallium aparine,NA,Illumina,2021,This study
320,London,Parkland Walk,Mummy,PW10,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
321,London,Parkland Walk,Mummy,PW11,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
322,London,Parkland Walk,Mummy,PW12,01/06/2021,Macrosiphum rosae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
323,London,Parkland Walk,Mummy,PW13,01/06/2021,Macrosiphum gei,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
324,London,Parkland Walk,Mummy,PW14,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
325,London,Parkland Walk,Mummy,PW15,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
326,London,Parkland Walk,Mummy,PW16,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
327,London,Parkland Walk,Mummy,PW17,01/06/2021,Macrosiphum gei,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
328,London,Parkland Walk,Mummy,PW18,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
329,London,Parkland Walk,Mummy,PW19,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
330,London,Parkland Walk,Mummy,PW20,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
331,London,Parkland Walk,Mummy,PW21,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
332,London,Parkland Walk,Mummy,PW22,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
333,London,Parkland Walk,Mummy,PW23,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
334,London,Parkland Walk,Mummy,PW24,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
335,London,Parkland Walk,Mummy,PW25,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
336,London,Parkland Walk,Mummy,PW26,01/06/2021,Macrosiphum gei,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
337,London,Parkland Walk,Mummy,PW27,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
338,London,Parkland Walk,Mummy,PW28,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
339,London,Parkland Walk,Mummy,PW29,01/06/2021,Macrosiphum euphorbiae,Praon sp. 37,Geum urbanum,NA,Illumina,2021,This study
340,London,Parkland Walk,Mummy,PW30,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
341,London,Parkland Walk,Mummy,PW31,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
342,London,Parkland Walk,Mummy,PW7,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
343,London,Parkland Walk,Mummy,PW8,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
344,London,Parkland Walk,Mummy,PW9,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
345,London,Parkland Walk,Mummy,PW1,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
346,London,Parkland Walk,Mummy,PW2,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
347,London,Parkland Walk,Mummy,PW4,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
348,London,Parkland Walk,Mummy,PW40,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
349,London,Parkland Walk,Mummy,PW41,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
350,London,Parkland Walk,Mummy,PW42,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
351,London,Parkland Walk,Mummy,PW44,01/06/2021,Macrosiphum rosae,Aphidius rhopalosiphi clade3,Rosa sp.,NA,Illumina,2021,This study
352,London,Parkland Walk,Mummy,PW46,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
353,London,Parkland Walk,Mummy,PW47,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
354,London,Parkland Walk,Mummy,PW48,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
355,London,Parkland Walk,Mummy,PW49,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
356,London,Parkland Walk,Mummy,PW5,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
357,London,Parkland Walk,Mummy,PW50,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
